tradingDay,logR,buyP,sellP,ideal
20120621,-0.012901872369549672,1.6419033904683895,-1.8900793192453405,0.0
20120625,-0.025022466986351646,0.7646335190867859,-1.0145717346546628,0.0
20120626,-0.0008813883085833471,0.7473438020805019,-0.9972861431669604,0.0
20120627,-0.00251616288449698,0.7744072159328212,-1.0245659735430768,0.0
20120628,-0.016847119116402562,0.14510320015907854,-0.3967321437883428,0.0
20120629,0.007875903488023738,0.06714183067102264,-0.31371046056348484,0.0
20120702,-0.0500403953828758,-0.933770176434828,0.6857902211669967,0.01756718441835224
20120703,0.003408185531971107,-0.9214561325009198,0.6728121559417599,0.03485549161466256
20120704,-0.0012167399278956985,-0.9637274714256394,0.7151355436835359,0.053074392853121384
20120705,-0.009886712876834469,-1.2907763049024321,1.04250561681512,0.07849222330392715
20120706,0.022864601331999503,-0.3241314727122996,0.07596842415934639,0.08264515912096229
20120709,-0.02968528023954917,-0.8830827223463406,0.6381051377521392,0.09913324799745138
20120710,0.005559517205232368,-1.6432018000034374,1.4144790367022262,0.13253901443791247
20120711,0.00772111532424643,-1.3468012833288079,1.1174800081148786,0.1594167873685791
20120712,0.006122220901911704,-1.204412065107734,0.9746012835637892,0.1831561234224219
20120713,-0.021338045447567386,-1.6153061850403807,1.384721711319657,0.2159258458086616
20120716,-0.04360503024076204,-2.5491460780997564,2.316080301180292,0.2692102702038227
20120717,0.012662491203164272,-1.6382277653410062,1.4102054570056841,0.3025150133413009
20120718,0.012280287661795695,-1.1835821893545475,0.9550296876578528,0.32581119148674065
20120719,0.014937872364207162,-0.4946025128652907,0.26527825270936456,0.3339405556479059
20120720,-0.011250045115944058,-0.7037980535603843,0.4753130563513501,0.346682292859726
20120723,-0.01421657835928323,-1.5440285625446954,1.3139987084525042,0.37789056298660295
20120724,0.011481830775572448,-1.3980012821979697,1.1717943477426225,0.4059321079814942
20120725,-0.003590437914927755,-1.3063240960096676,1.0813838906894166,0.4319719556298639
20120726,-0.0046608448821946645,-1.869932012925885,1.6474468957240949,0.4704406385078118
20120727,0.002608594656549188,-2.418585836187424,2.1837787840146747,0.5208318422778622
20120730,-0.006113650333639138,-2.7491879675423503,2.514139338895357,0.5784933940200299
20120731,-0.00936067473451229,-3.113272097231496,2.879155822126528,0.6441759848578632
20120801,0.014062655721801829,-2.3542414406312315,2.120454092256939,0.6931638483712588
20120802,-0.009232488563605921,-2.3764302272014985,2.1415387134488357,0.7426266152046598
20120803,-0.012999123702526736,-2.9043191352831315,2.669625566607734,0.8037053133567837
20120806,0.01421843723755561,-1.4690491707021718,1.2305419831476638,0.8331623088615775
20120807,0.000589826018429478,-1.3134953419381947,1.0744114496433042,0.8591901996766791
20120808,-0.0055503748720234745,-1.6339056914082406,1.3944138740429188,0.8922622230792765
20120809,0.01681876824852051,-0.3126825198126099,0.06877173817920185,0.8962143091355529
20120810,-0.004159639316657468,-0.5849140042858463,0.3416203427220517,0.906162893291076
20120813,-0.021828518027721403,-0.5035654188912044,0.28140935118226673,0.9145754596941752
20120814,0.009415534409692795,-0.2191291814186732,-0.0029829228252944186,0.9167309564344585
20120815,-0.010230149998893934,-0.2703353487555793,0.04576886093772406,0.9199835362532668
20120816,-0.004711079730119223,-0.6871067489901388,0.4585119424118612,0.9323567470521106
20120817,-0.0020070127032633845,-1.6509800060883713,1.4218796592752985,0.9659291030242978
20120820,-0.005873213602802656,-1.3531012967665137,1.1314043143013564,0.9930369677635792
20120821,0.007776683062822294,-1.5313717136837737,1.3062401402158113,1.0
20120822,-0.01724789340955339,-2.634173511787364,2.408443909122336,1.0
20120823,0.006418358200481647,-2.108995057198303,1.8789749252533103,1.0
20120824,-0.013356806308121293,-2.212316730893834,1.9864386152062845,1.0
20120827,-0.02367505547725566,-2.242273177617496,2.032448560715832,1.0
20120828,-7.100252061935327e-05,-2.406858611390445,2.1986306810068355,1.0
20120829,0.0019371225660045168,-2.75446583851118,2.5477903245029347,1.0
20120830,-0.006172007714254489,-3.787044335867469,3.5789073843017425,1.0
20120831,-0.0016223152420303695,-3.551620229200976,3.343829375964932,1.0
20120903,0.016157757527292555,-2.720727447242304,2.5125533052476543,1.0
20120904,-0.00913963955217936,-3.3338387070676387,3.128391832884701,1.0
20120905,-0.00025003125520928253,-3.487574250331654,3.2814307332012023,1.0
20120906,0.005610233170479733,-2.59202646592165,2.378272829348726,1.0
20120907,0.03805272362669075,-0.5998324661518617,0.3766411642315836,1.0
20120910,0.01190386700282372,-0.0840869104733731,-0.1389116281145378,0.9991739295673592
20120911,0.0010554428242171982,0.08455501171725746,-0.30678418809463204,0.9946469691930512
20120912,0.0010084913016557009,-0.2551125389869804,0.03439654641764055,0.9976108531399326
20120913,-0.012372221263559706,-0.9315923035228244,0.7077496584627919,1.0
20120914,0.016732232179151034,-0.10445557334150836,-0.11818068053877576,0.99962638756695
20120917,-0.027404085312287267,-1.3000879209497611,1.0797949394027309,1.0
20120918,-0.0067920135919633355,-1.693532737109136,1.473289196502864,1.0
20120919,0.010072105616538532,-1.4347382772334176,1.2130167072101934,1.0
20120920,-0.026216673381238467,-2.439911402902045,2.220147977355961,1.0
20120921,-0.00018801767421516898,-2.263308551098559,2.043091044804279,1.0
20120924,-0.0005171336905806622,-2.076733479785456,1.8597362238405264,1.0
20120925,0.00020997795308655727,-1.7690807024308464,1.5473294127944996,1.0
20120926,-0.016493269267062176,-2.260054044734295,2.0399973520567767,1.0
20120927,0.02326720693834601,-0.8950614149528906,0.6697284608091468,1.0
20120928,0.026023433971706318,0.19661193915624645,-0.422357323118058,0.9929655927310208
20121008,-0.0009974973350895607,0.2466607963912021,-0.4720896458560935,0.9848339090168357
20121009,0.020480828638199108,0.7689766157155589,-0.9938033373322468,0.9652185028116932
20121010,0.01832702933287796,1.477285775539195,-1.7009944782344093,0.930033711317488
20121011,-0.020206788958502416,0.771130421363735,-0.99589927215616,0.9103716158379768
20121012,-0.0016613793266661856,0.7076078187247459,-0.9324546408002521,0.8921060819611263
20121015,-0.010383724754739046,0.9361918298246183,-1.1564406064980983,0.8688668763849029
20121016,-0.005389497284438168,1.103907980603178,-1.3280083905720093,0.8418916958920072
20121017,0.008054475448533705,1.6021807544215108,-1.8271772487939943,0.8039437613622642
20121018,0.025247580518399072,2.706775298268869,-2.9292309006672257,0.7417252375715688
20121019,-0.004206836340642839,2.0515113776346494,-2.2808378563232607,0.6938400695193432
20121022,0.005118876169847203,1.8957392356471503,-2.1231207351206596,0.6494052283414238
20121023,-0.0009114152126916569,1.7446942064016089,-1.9735741293513849,0.608275396725191
20121024,0.01122081058061932,1.479964811527843,-1.7189371548833745,0.5728485027513122
20121025,-0.024699537614349426,0.5995682425127948,-0.8393637906636,0.556780454838221
20121026,-0.02759424325187725,-1.3940906152408694,1.1646645538799454,0.5846973356371891
20121029,0.002182616359038948,-1.712130086228607,1.48355536515059,0.6196213008812822
20121030,0.002379167535062715,-1.6060599449040949,1.377305826749348,0.6522095702513153
20121031,0.006098367101851113,-1.3625145394912943,1.13342134769817,0.6794357718186063
20121101,0.02105478419688694,-0.1624594269395821,-0.06722539137749341,0.6802536613914721
20121102,0.001874242509691252,-1.0654079972440706,0.8251508501923202,0.7008095515662207
20121105,-0.004577460605708333,-0.8899484811735978,0.655492215637767,0.7175749429656099
20121106,0.00681373370307997,-0.6092069941456136,0.3748076104536021,0.7281647042325092
20121107,0.012340541329755832,-0.9451718191876544,0.7010439822446881,0.7460289502113221
20121108,-0.0159485039803432,-1.207922410065052,0.9691304881367948,0.7697377401696142
20121109,-0.005410610992312646,-1.5137529190126473,1.2748921916094842,0.8001739756590543
20121112,0.0091232562479738,-1.4890192544059038,1.2472736915026972,0.8300314525011458
20121113,-0.023692462906849492,-2.571146183985217,2.3291126839731984,0.8836922665486764
20121114,0.002975568601528825,-2.042651960897107,1.8010978665762645,0.9257319605565628
20121115,-0.02027209748006311,-3.1408449397357736,2.9063633822882844,0.9920167705413798
20121116,-0.004859789671652778,-4.203408456090116,3.97544815657029,1.0
20121119,0.001162324239389005,-4.5078977823545685,4.276251913490787,1.0
20121120,0.005208412639603545,-4.411656640314297,4.180925106456498,1.0
20121121,0.015877286156414074,-4.246223313703072,4.017727403540583,1.0
20121122,-0.008499014522388203,-4.124755668243221,3.898926457473346,1.0
20121123,0.013298185873977304,-3.7269830944897904,3.4992741230418534,1.0
20121126,-0.008447580548219891,-3.741811222826022,3.514736971035952,1.0
20121127,-0.021076558401943297,-4.189885626335199,3.963281210814303,1.0
20121128,-0.013281814085995759,-5.3679557755348535,5.133339846439012,1.0
20121129,-0.001064566449837352,-6.2293015201307025,6.00331621808305,1.0
20121130,0.024420380416604368,-4.703533499527689,4.4678697284443825,1.0
20121203,0.0036164527445390416,-4.255203299188752,4.015059128796513,1.0
20121204,0.01476446685696554,-4.211686088298273,3.9582717396060048,1.0
20121205,0.032746918676814604,-3.579860179687981,3.321988428772052,1.0
20121206,-0.003668721536528672,-3.0606638372229367,2.8037584867013576,1.0
20121207,0.019386854600180223,-2.1509935501933635,1.8971106177545167,1.0
20121210,0.009706736830117366,-1.5301253763870581,1.2721400050742138,1.0
20121211,-0.002104212302717246,-2.0624818419381308,1.7988116847593705,1.0
20121212,-0.0021723578616574145,-2.7760741466470935,2.5012485431710485,1.0
20121213,-0.01178011388555658,-3.4037489937965484,3.1338846223434103,1.0
20121214,0.03844348811521387,-2.2229064925912017,1.9496924769755093,1.0
20121217,0.00675910569250439,-1.9307716071167744,1.6570888612573818,1.0
20121218,0.004492891828870064,-2.0338586941506724,1.7601255676772256,1.0
20121219,0.034811004664581084,-1.3701890562747563,1.0948060765971763,1.0
20121220,0.008478951876134712,-0.9716349066927836,0.6973929400941453,1.0
20121221,0.0070719348173611685,-0.5684618991032955,0.2937732019238441,1.0
20121224,0.01812278577958704,-0.2587613186287185,-0.015740719449978006,1.0
20121225,0.016313213031911248,-0.2111173504668908,-0.07980967913291014,1.0
20121226,-0.008896456374009603,-0.6735563368803446,0.3818435421824163,1.0
20121227,-0.004445868242496303,0.05428471527263159,-0.3550234401462961,0.9951968715655182
20121228,0.017818306892845345,0.4170656193626453,-0.7188573475025678,0.9823999272018608
20121231,0.023659884388175186,1.5915008150492709,-1.904692773879035,0.9436286057648198
20130104,-0.016710851763713862,1.4166532144260655,-1.734814898393142,0.9086442948398414
20130107,0.002093806456576666,1.1764329982448178,-1.4937056013836951,0.8789554976407888
20130108,-0.0061760324867290795,1.267230796691864,-1.5846456966572835,0.8472674413139828
20130109,0.00824789242787415,1.2795999585910456,-1.5958812231874069,0.8153208670498234
20130110,-0.0062364060177840025,0.8159517611195279,-1.1382092984822612,0.793502837856841
20130111,-0.012234537668342522,0.8174654690087011,-1.1369854669193344,0.771684357563722
20130114,0.03930244058273465,2.5903509487874805,-2.92118272013388,0.7107266554342406
20130115,0.008645519561000922,2.528488607381831,-2.8622734522448665,0.6510944879334839
20130116,-0.019526405448947,1.5395661932685831,-1.8741018306517976,0.6132096040329765
20130117,-0.0192868003577728,1.2108599467139731,-1.5475578806379977,0.5825303099981808
20130118,0.040029040215072025,1.9330557266040584,-2.2672650440887634,0.5359925722030751
20130121,0.01994085303667948,2.205888436380852,-2.5332487862787345,0.4835347024039217
20130122,-0.016118203130578053,2.05298181328398,-2.382596782190939,0.4344137228847907
20130123,0.008382766231817527,2.3186260926452973,-2.648669861602856,0.3794434236191033
20130124,-0.019759948206944968,1.5403123802740533,-1.872816323243924,0.3415665039374359
20130125,0.028717671891544894,2.4065407540460333,-2.736976282587212,0.28465738100592897
20130128,0.04098262161903188,3.813803405616997,-4.141910195713834,0.19681642460119306
20130129,-0.006730599754802476,3.7454382558517616,-4.0731685063649365,0.1104840199662962
20130130,0.000986513235764608,2.545996447623594,-2.884689176190732,0.050407785375771466
20130131,-0.0010025023375894917,2.396033489834493,-2.735043787298029,0.0
20130201,0.008979562780576555,2.613727724864164,-2.9519299542318884,0.0
20130204,0.014808806353660253,2.734565772886379,-3.065427543136452,0.0
20130205,0.006073518788379473,2.8894503129025586,-3.2196932393665736,0.0
20130206,-0.0071686333635149905,2.4333710118328327,-2.7660626400554675,0.0
20130207,0.006798835450694483,2.551243808494456,-2.882556858792688,0.0
20130208,0.051467529207782685,3.9064246629330768,-4.231301325907991,0.0
20130218,0.01187125696989935,4.395003846324514,-4.7168976398097815,0.0
20130219,-0.04179747014193432,3.3745506774108014,-3.7014156330828376,0.0
20130220,0.014115900235410985,3.7707486473015694,-4.09608717843947,0.0
20130221,-0.04527878627886565,2.264637644542314,-2.592665833001069,0.0
20130222,-0.027570600026097226,1.3734779761504932,-1.7077797443048215,0.0
20130225,0.006983558094143728,1.4949292984157192,-1.828974889452155,0.0
20130226,-0.010937598041076895,1.0558146110344755,-1.3926683851539057,0.0
20130227,0.002661455184059552,1.1430285788223815,-1.4799341868249691,0.0
20130228,0.029384029688157967,2.126573649073328,-2.4619676913010453,0.0
20130301,-0.002828997843547172,1.8676118552580792,-2.2067729810171444,0.0
20130304,-0.05301372084122215,0.09463125120895872,-0.4267679706752796,0.0
20130305,0.02110863683942478,0.4104864073566135,-0.7424409493802218,0.0
20130306,0.016019007838887794,0.7887412672047526,-1.1207836788804797,0.0
20130307,-0.016154788756699314,0.38965849683152776,-0.7220915679553841,0.0
20130308,0.009319438813323368,0.4528537792142156,-0.7790266844229623,0.0
20130311,-0.010934565052779592,-0.38379219785176377,0.05627524216948649,0.004513224884551476
20130312,-0.017657988678497046,-0.3757577251112456,0.04741820883299207,0.008839820641659838
20130313,-0.02450378042028795,-1.0064473274733947,0.6787009927907223,0.027048705829882454
20130314,0.012094564992624608,-0.4503976739580407,0.12465330745473265,0.03304852225891965
20130315,-0.00798882586251497,-1.4335744288099133,1.1075085329390348,0.060674368942287185
20130318,-0.0246329143723456,-2.981972725307608,2.6672780625073536,0.1225014329454515
20130319,0.004088630148566167,-3.068736752545316,2.751156913856732,0.18620268343718546
20130320,0.049015852985509485,-1.986137970088344,1.6631570897442407,0.2260219482149998
20130321,0.003291576812397137,-1.8655077175876158,1.5422401919194118,0.2631839076939089
20130322,-0.0037540375898998334,-2.2545159532778563,1.9315101850943281,0.3089071894478194
20130325,-0.010082659608231643,-2.5426341502019736,2.2207752584080658,0.360982834050736
20130326,-0.008285227906834579,-2.6925493144125907,2.3706467833182017,0.41635608859468026
20130327,0.01333963018861256,-2.3350212705238462,2.0120905309386483,0.4638513876711825
20130328,-0.013260533533835512,-2.9263946591019745,2.604663606079274,0.5243712975351535
20130329,-0.012879586937738042,-4.139303898913082,3.840127347608867,0.6118458646955907
20130401,-0.002268571263055757,-4.4288710801021365,4.131937156669307,0.7057178213766437
20130402,-0.002430952371874112,-4.143347159605636,3.855924360009608,0.7934223852928154
20130403,-0.019563115981304755,-5.303386831020898,5.019178282186181,0.9066863929892586
20130408,0.004358487976952026,-4.013152991572511,3.727835877031203,0.9915519534293582
20130409,0.02987234531478705,-2.779121912559643,2.494485710543098,1.0
20130410,0.002204568152900478,-3.054826555310214,2.769367859731908,1.0
20130411,0.0187756295262216,-2.4312160498754167,2.1444820014992523,1.0
20130412,-0.010132157382609648,-3.187245930253133,2.8950779117919105,1.0
20130415,-0.013514916446351137,-3.949627016825204,3.6657561118280015,1.0
20130416,0.02519395031424537,-2.761575010724424,2.4698417169918963,1.0
20130417,0.002806059330461505,-1.8922233159162405,1.6166806355170895,1.0
20130418,0.008593965861367193,-1.7329217639492531,1.4587564888833051,1.0
20130419,0.0209989702160578,-1.4047481877660568,1.1318926938124445,1.0
20130422,0.01887376466427344,-0.6451320588529595,0.3733659959040729,1.0
20130423,-0.02637580336150851,-1.2669794089438409,0.9933872838443052,1.0
20130424,0.023880575660535874,0.350303631487459,-0.6423565591099243,0.9887886849758064
20130425,-0.019839507976263628,-0.1283967463651724,-0.16266756941050972,0.988120641606532
20130426,-0.006839335022791021,0.18165397232588912,-0.4693188301306465,0.9806722759217052
20130502,-0.00026403485413450457,-0.19295752068696154,-0.09499018084449344,0.9814619689584408
20130503,0.03201500660138044,0.9968161054307768,-1.2842335142640686,0.9560830057329645
20130506,0.02404655027851625,2.6436647809091056,-2.9384735214807414,0.8943846756661046
20130507,0.02316168522129252,3.2300528761275165,-3.5227390878213183,0.8198112778509735
20130508,0.018361393138564826,3.82450344548982,-4.121620803707872,0.7321067937515808
20130509,-0.0017284929836695086,3.391318023092832,-3.692925245264072,0.6538785105774837
20130510,0.013705647056111969,3.533648712918933,-3.8369912468507983,0.5724981284860847
20130513,-0.01316224352655688,3.5297372973185035,-3.834299689694612,0.4911891592365644
20130514,-0.010949730086256682,3.2552716874870287,-3.560757773180355,0.4159073490835298
20130515,0.006625999500386541,3.066048611799652,-3.37224752336204,0.3447798926851888
20130516,0.012221018216955287,3.3069739663687585,-3.613569205288704,0.2683473225580368
20130517,-0.004905009916864825,3.6103779842291472,-3.917101018747125,0.1852383304907798
20130520,0.00224747254047937,3.3494249219227545,-3.660403003440639,0.1078192452302646
20130521,0.006691561480819034,3.4484847065531827,-3.7594519275166296,0.028220975034533226
20130522,0.0235475670319492,4.811775302812062,-5.120112943166286,0.0
20130523,-0.035318417024461764,3.8112754165125104,-4.124779973278152,0.0
20130524,0.0022245239109853765,3.077975188587393,-3.3937715117790725,0.0
20130527,0.016809918312461317,3.202630447949076,-3.5204892806951538,0.0
20130528,0.006341847904592818,3.440873394457076,-3.759417043670036,0.0
20130529,0.03289884913747085,4.066981901954949,-4.386575596901111,0.0
20130530,-0.010171555321496429,3.8209758488875134,-4.14147180634877,0.0
20130531,-0.023322876107845558,3.2297833736344965,-3.55414166051077,0.0
20130603,-0.01044031087377502,3.080115784912098,-3.406101229555748,0.0
20130604,-0.01530147270880154,2.8974859732455664,-3.228717912077793,0.0
20130605,0.004150375264746279,2.632907028299308,-2.962930828212698,0.0
20130606,0.003856553926920729,2.168822761102243,-2.5016918937173784,0.0
20130607,-0.02028842527691304,1.97994046607484,-2.3092830143079093,0.0
20130613,-0.05200618000908122,0.5881294851793918,-0.9178523694310036,0.0
20130614,0.0120194758242019,1.347454684103908,-1.6752291817096232,0.0
20130617,-0.010937598041076895,1.4954754635470202,-1.8277384201746416,0.0
20130618,0.013292265117383588,1.7989458183462723,-2.1305361566612,0.0
20130619,-0.00976451811742373,1.121209115047997,-1.4477866460675346,0.0
20130620,-0.04789276695079199,-0.6856556606307499,0.3579725663580984,0.01115222740260468
20130621,0.002737250309871055,-0.835517301259055,0.5111607249957982,0.025641329115144808
20130624,-0.061501005728656,-2.9945485481061263,2.671241673894372,0.08764171468293852
20130625,0.020178047013456688,-3.0175391876001814,2.67486436684832,0.14991547896112015
20130626,0.01915732109169441,-2.599437325688484,2.25588376942615,0.20298045745111884
20130627,-0.01711157143719065,-2.8703273719960647,2.528714444188126,0.262028304501337
20130628,0.0058896220761830535,-2.6371061894370613,2.295308909420958,0.3159430733087591
20130701,0.013187659303573232,-2.6113985289069537,2.267688266141561,0.3692693177915274
20130702,0.01937214249402908,-2.266493671772771,1.92259116697522,0.4150053485129577
20130703,-0.01981910743197638,-2.8337079978424784,2.490901151659469,0.4732332423112961
20130704,0.02211759275359649,-1.931536044083214,1.5809731992611653,0.5115202811432622
20130705,0.008373841321549856,-1.7279840455849105,1.3769260686791724,0.5453232344232614
20130708,-0.032839357383140214,-3.0028459223958235,2.657407065988354,0.6072405784390799
20130709,-0.004293202620087339,-2.6935738761103964,2.3540389682325378,0.6624247848189743
20130710,0.027496482947494426,-1.9421592140821091,1.6001601454865444,0.7010482987056339
20130711,0.02020352731718315,-1.7079318665876788,1.3670227960323,0.7345318909238984
20130712,-0.02550244041242305,-2.374383995715056,2.0353633355909744,0.7827000909081405
20130715,0.027222093680814897,-2.4445219545534362,2.1083609785781907,0.8324456421966133
20130716,0.01124652013973132,-2.0064055117000748,1.6696159132653363,0.8725450882727979
20130717,-0.0295153231867722,-2.3195243777214087,1.986034747826912,0.9195727490239352
20130718,-0.013261546883193306,-2.43830892568125,2.105545737063383,0.9692223871255082
20130719,-0.029105485005330323,-2.8793731343259537,2.549043291848833,1.0
20130722,0.00913415628914632,-3.0063909600543943,2.6722907909953597,1.0
20130723,0.02373508113267997,-2.648580657034947,2.3116126520791447,1.0
20130724,0.0030533338283483874,-2.269671032991588,1.9338111281007828,1.0
20130725,-0.01485174317343243,-1.9880785538128087,1.6670868254257043,1.0
20130726,-0.016106008219311112,-2.853293376389108,2.532325224450045,1.0
20130729,-0.029080776514050118,-3.7262046875775807,3.406887940540841,1.0
20130730,0.002963604183707382,-3.873816661169325,3.5562230392184784,1.0
20130731,0.004170292230914892,-3.8723023385702406,3.552948870793078,1.0
20130801,0.0246721245756156,-2.5715954690771747,2.260745240940268,1.0
20130802,-0.006500079820602214,-2.7352841461464856,2.4248965867674674,1.0
20130805,0.030381764486076924,-1.0350202714894965,0.7446418813024309,1.0
20130806,0.05525399046526396,0.3442011417952668,-0.6320135069749163,0.9889738264983484
20130807,-0.009353608927115087,-0.11021962692082576,-0.1753138102162426,0.9879722570449616
20130808,0.00047788579439204953,-0.3387607638986597,0.04713596450971468,0.9919254962580648
20130809,0.003516808772368876,-0.206973959366253,-0.08489577029568747,0.9929764866081792
20130812,0.018651965538783653,0.4214977975745828,-0.7148346344956262,0.9801834930184858
20130813,-0.0017755754014505355,0.4629134314558245,-0.7584413339628686,0.9664530626963732
20130814,0.012119264144605122,1.080728560127489,-1.372897785279836,0.9391710036717402
20130815,-0.029823327225193187,-0.2498727509964634,-0.04082687716304978,0.9411798086557482
20130816,-0.007026629037683548,-0.7616558222475849,0.4703488843574467,0.9544405534905136
20130819,0.016116429846005656,-0.025835609673144112,-0.2594761440424725,0.9515851958587354
20130820,-0.0030797375269230143,0.18833338162784807,-0.4755095027328789,0.9439957480096623
20130821,-0.007278423578698286,-0.9210924548709646,0.6309083786595135,0.9607775731022862
20130822,0.0041115360397132785,-1.2446150925628028,0.9570470883730292,0.9847082890883906
20130823,-0.0026765788434216305,-0.9454088951730444,0.6620674195607003,1.0
20130826,0.025704783099760712,-0.2291308597655273,-0.05344244589343095,1.0
20130827,-0.002654520123107184,-0.4601876921922292,0.1785986331696243,1.0
20130828,-0.011253079061241102,-0.5071659371859221,0.2311792990153022,1.0
20130829,-0.006768857112049292,-0.8408658721186538,0.5626766386557766,1.0
20130830,-0.008213639774503045,-0.49103109621581303,0.21781113370134106,1.0
20130902,0.02643450924128449,0.4570548593975054,-0.7321225269569773,0.9866439810825413
20130903,0.01671453069694661,0.4675649982023605,-0.7389740747453714,0.9731006422035732
20130904,-0.005234677046510033,0.6794202391215473,-0.9568197686156608,0.9548246025889698
20130905,-0.0076552266209546785,0.9278631503578868,-1.2056062521525803,0.9310786960595601
20130906,0.022890013274245256,2.159085545202116,-2.4355242548830227,0.8802615495489425
20130909,0.019793803727840474,2.8382266845581365,-3.1115170286704017,0.8145410783593163
20130910,0.0024749348206320266,3.0618298038987257,-3.3355845387645786,0.7438957658551542
20130911,0.01928582711129931,3.2923425961146635,-3.5675542422788107,0.6681616889866617
20130912,-0.008452622977743155,2.4627398319737597,-2.7374792268281283,0.6106845399449867
20130913,-0.003661695832992165,2.319857274969716,-2.5951838166560544,0.5563437613954169
20130916,-0.00989782223176987,2.044996875855005,-2.322144518865565,0.5080280584104799
20130917,-0.0032051309489483358,1.566846293553135,-1.8241965594945424,0.4704692367610142
20130918,-0.006227349755756054,1.5364355034796875,-1.7931573086321748,0.4335869940226312
20130923,0.033222954814237315,2.413926107163424,-2.670092134536063,0.37740662733656427
20130924,-0.008202549113897832,2.1398340375510583,-2.396650859369598,0.3272484766486185
20130925,-0.02047927617140429,1.641324842992532,-1.903941566013707,0.28798792942652873
20130926,-0.026804040085397683,0.4598499896298129,-0.7280166532271919,0.2746532296915043
20130927,0.0009345631597757752,0.09425557791254648,-0.36281773816333135,0.2693568610544189
20130930,0.012885622626523296,0.5402501970490553,-0.8073950354398953,0.25426561865864955
20131008,0.013575435383043365,1.103077629247095,-1.3692923977196445,0.2268033335935429
20131009,0.013220226437515524,1.1726836640737863,-1.4370922619568551,0.19783138980932274
20131010,-0.017013919359259947,0.9270211584898972,-1.1935347700334464,0.1742387609840224
20131011,0.03457339260667966,2.0884940202189024,-2.352711871448505,0.12512127832445136
20131014,0.009897854228769293,2.23808359387552,-2.502118697293189,0.07271501801817787
20131015,-0.0016653859857335648,2.2857155536053373,-2.549679567204227,0.01926170767567379
20131016,-0.02493429179243733,0.9316662396498802,-1.1939140789238198,0.0
20131017,-0.000851362306062936,0.7373678855341412,-1.0010668240651284,0.0
20131018,0.009557184274247895,1.285797477095867,-1.547985982291587,0.0
20131021,0.02202760118535444,2.5089692233752148,-2.7744884145568998,0.0
20131022,-0.01154842712906047,1.8274658978854943,-2.099178322634559,0.0
20131023,-0.018790439730892183,0.3672008720200623,-0.6428996620462883,0.0
20131024,0.009599774365917142,0.13096145572496168,-0.4071035824780319,0.0
20131025,-0.02921668077176905,-0.6448423493773422,0.3690041711878594,0.010876473548027735
20131028,-0.017441217619942818,-1.0652579682139087,0.7901821399456331,0.03101123890951441
20131029,-0.01990581261960208,-2.0616471028125094,1.7921390118590914,0.0731333780799486
20131030,0.0252583062140946,-1.3614872728542953,1.0922142062802802,0.09985482128385492
20131031,-0.013266613645385374,-1.8064143466950928,1.5378818996349746,0.13637354754642556
20131101,0.018070736281484586,-1.6176587213317273,1.3515933270713538,0.16876925468459908
20131104,0.013667177190095673,-0.5383680550903713,0.26345299407996736,0.1773143711644624
20131105,0.008267727951711282,0.005122122000002483,-0.2819404870486585,0.17387986409987846
20131106,-0.03381431410167879,-0.7805841972295371,0.5045816831718021,0.18774068627023546
20131107,-0.0226741261055572,-1.2939439624589677,1.0181230796560459,0.2128976028506977
20131108,-0.0009384401972915617,-0.7273456795140705,0.4434213593963342,0.2254921159585944
20131111,0.012845146728680952,-1.023043919336638,0.7468816627058198,0.24468513510443066
20131112,-0.003245260165029525,-1.2287143538112817,0.951442343488078,0.2683895867644004
20131113,-0.031531947613162435,-1.9658479894926555,1.6925481679222725,0.3083586446743942
20131114,0.02274535205492916,-0.4573058870249599,0.18190446898434254,0.315114557172456
20131115,0.013288317926845672,-0.3624466708675025,0.08417144946978024,0.3197490812747683
20131118,0.02625529340747558,0.3379953891265542,-0.6152643086052697,0.3089859556802396
20131119,-0.001755540059105951,-0.010558041580407258,-0.2657300641899373,0.3059027753257644
20131120,0.006490888530362496,0.03151953418411125,-0.3065419930377033,0.3019090760674709
20131121,-0.01567115359918964,0.0044768007234748716,-0.27851254807499826,0.2985221574833361
20131122,0.003993017284977606,0.05305114696591188,-0.3246145796164744,0.2940962710582793
20131125,0.006296137661813792,0.13107715635353467,-0.4019110669568596,0.28796256669126163
20131126,-0.003662699501903901,0.06227211390343657,-0.33311222015443365,0.28334249891037405
20131127,0.011656794807071536,1.0412109092835795,-1.3083916690027573,0.2572296897895052
20131128,0.01285008290149838,1.551145073259173,-1.8178224994008765,0.21990436906410293
20131129,-0.004058223460854162,1.29882111887774,-1.5652231920254829,0.18813347957101967
20131202,-0.028992242766677976,-0.2622775442178624,-0.0048675851361225046,0.1906978439915649
20131203,0.02554688174489244,0.6883639089410517,-0.9541691166992604,0.17236417550176325
20131204,0.0309229199534612,2.1665685714309832,-2.428250770292543,0.1215594805439429
20131205,0.017996094537268827,2.885977860138833,-3.1477422022831614,0.05492679551515663
20131206,-0.0005431474778893726,3.6773975027377626,-3.932021583624139,0.0
20131209,0.0009725269423317633,3.7903293146881305,-4.0436500382340315,0.0
20131210,0.0013610733193307005,3.6013476756434626,-3.8591813424163424,0.0
20131211,-0.014675155277363376,2.7588009822804413,-3.014363393939934,0.0
20131212,-0.000108005832419935,2.8536166349914565,-3.1080401356028533,0.0
